tax id	name	truth	bracken	centrifuge	clark	clark-s	deSamba	kaiju	kraken	megan	megan-p	metamaps	minimapA	minimapM	ram	
423477	Veillonella rogosae	19.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
853	Faecalibacterium prausnitzii	14.77	9.37839386697761	7.676108233491822	7.824479919446523	11.421780038318243	7.595732578799076	9.668223137720005	7.716337452869994	0.0	14.276752811188853	7.8605409920836	7.805133553940881	7.792573768732305	7.160151514136842	
301301	Roseburia hominis	12.43	6.135803796656339	5.286878049917255	5.711868285366286	8.431629009135142	5.625025596888175	6.495446888818708	5.684564224984106	0.0	9.105051842635593	6.021559276417921	5.8939639164952355	5.69576014383333	6.103693933393391	
1613	Limosilactobacillus fermentum	9.68	2.0518718725864495	2.0627697624332213	2.0646107938362555	3.0876127058291036	2.0007482853743084	2.3792307243718347	2.038164738109633	0.0	3.8266609951949326	2.182487420740684	2.149212758064885	2.0606974892527705	2.240305969143208	
1680	Bifidobacterium adolescentis	8.83	1.9987283528992772	2.0364829536993763	2.0409467286030387	3.048296804086563	1.960451989379396	2.3533744864791717	2.0307976833168344	0.0	3.5147532268282675	2.1731656184446067	2.138375982879187	2.0556284426821265	2.219688077991178	
562	Escherichia coli	8.71	9.264894013565801	9.360042568979026	10.160697734255226	15.43204299529117	9.637184071824374	2.4488336774407133	9.58940183202324	0.0	10.188022781649932	10.891071069769323	10.71338773830804	10.27948070045986	11.098101327088184	
817	Bacteroides fragilis	8.33	15.170918915929226	15.798016694743685	15.867660499524854	23.800932007149413	15.54173855084442	17.919278496210485	15.683665990561387	0.0	23.63125348724834	16.933210017811376	16.53462279864297	15.895544601270412	17.21456505390165	
851	Fusobacterium nucleatum	7.53	10.115766373627633	8.358267098589236	8.423975682483412	12.67988618374738	8.264658996217356	9.79508880900247	8.337859379751364	0.0	13.521041622704738	8.982982022756469	8.755198495803278	8.46081116957123	9.122644419748676	
28128	Prevotella corporis	6.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
239935	Akkermansia muciniphila	1.62	1.7061721504070881	1.776745678189174	1.786255401828064	2.69596874896738	1.756404497997649	2.1061600025527456	1.7653740673900833	0.0	3.3913256564804235	1.9018762884981526	1.8683253070855856	1.7947168380877752	1.9398498465973701	
1496	Clostridioides difficile	1.1	2.483561448246374	2.101004912230541	2.1440546043599946	3.188197553002977	2.091303690968711	2.4060448807285097	2.10849858313564	0.0	3.387674620193998	2.244612855725236	2.2266734301569135	2.1435855515782634	2.30957003656544	
4932	Saccharomyces cerevisiae	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
5476	Candida albicans	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2173	Methanobrevibacter smithii	0.17	0.15533148036822483	0.16137477005350004	0.16186014855794442	0.2454450147465786	0.15935089048961554	0.19115365467975748	0.1602380920192886	0.0	0.3103208654550304	0.1724228158133439	0.1696625444035638	0.1629781623570023	0.1761139902942486	
28901	Salmonella enterica	0.007	0.021712342597443066	0.013891995643322046	0.012392326827364755	0.018791746257406206	0.034616874182051324	0.017815416281144004	0.023195040502452784	0.0	0.03997903106550503	0.013201025113902871	0.014501475889073258	0.014201837572297064	0.01348362858950653	
1351	Enterococcus faecalis	0.0011	0.0	0.0046168408125023905	0.0016931911837649513	0.0017576216637510077	0.0026401493391233085	0.0013688434654792851	0.002479206210647134	0.0	0.0022266822706453675	0.001234712698122574	0.0012149465079937128	0.0017711779047861512	0.0012611450468872109	
1502	Clostridium perfringens	9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0013181519553355102	0.0	0.0	0.0	0.0	0.0	0.0	
39778	Veillonella dispar	0.0	18.345144465317954	24.118100718987844	21.363250630138833	7.3244278970973635	22.795448039964512	5.208933114600432	19.95107342819842	0.0	0.542566978797033	32.91911941104694	23.83122634187324	26.232279455282665	26.094802707031334	
29466	Veillonella parvula	0.0	10.896594607628028	5.804636348167917	10.484822935719903	2.7292576031853417	9.47139173721431	9.352949547015845	11.648826359433293	0.0	4.130901074050212	3.3464757361613735	10.158051996370778	7.406789592418457	7.99454629647369	
39777	Veillonella atypica	0.0	1.7868451910852396	3.877488952312077	2.0317091262646794	0.47161138579583234	1.2445857999563446	1.0848519802256449	1.887579445273633	0.0	0.5082881272274529	0.47255204691305774	1.391611572532974	0.8831385277422934	1.6390685605429087	
248315	Veillonella rodentium	0.0	0.05423683556046563	0.3623299534355263	0.03707928352760382	0.0	0.07154184680075039	0.171729114136235	0.046648140995871015	0.0	0.02411518812414924	0.0	0.03814251835818356	0.008472245509795133	0.06641793336305794	
905	Acidaminococcus fermentans	0.0	0.01563507597299654	0.0012779482114958535	0.01565005729607471	0.0	0.024602788996466788	0.0	0.014873118281233416	0.0	0.0	0.0	0.0	0.01734006790473373	0.0	
292800	Flavonifractor plautii	0.0	0.05844954626721859	0.061224011739826535	0.052058323296022134	0.07057497814668454	0.07819620932324846	0.02154807977545023	0.05481871185609704	0.0	0.0030499810614898707	0.025358871112905763	0.026659610840791565	0.05866987437656959	0.028343680176019004	
1572656	Ruminococcaceae bacterium CPB6	0.0	0.021393941045362127	0.013644518542396046	0.0	0.0	0.0	0.0	0.01594158048355158	0.0	0.0	0.0	0.0	0.0	0.0	
166486	Roseburia intestinalis	0.0	0.13405178333104967	0.1792158294762228	0.13868840236168112	0.10953228737792821	0.11244118564630509	0.18540076235201391	0.11490123478236729	0.0	0.13199572442581203	0.09327012398172864	0.12206162042573125	0.11487553126156298	0.07488061418372363	
2109691	Lachnospiraceae bacterium GAM79	0.0	0.08608657245618752	0.15125596126415153	0.0	0.0	0.06893591147028204	0.0	0.0666748296948538	0.0	0.0	0.10283333444009929	0.05535479873283987	0.05428456167081212	0.058433704730332756	
2109690	Lachnospiraceae bacterium Choco86	0.0	0.03180234613234985	0.015493470899603234	0.0	0.0	0.0	0.0	0.034027966884214125	0.0	0.0	0.002652946182800963	0.0026104758666451356	0.0025076280750048123	0.0041440689394372406	
2594789	Lachnospiraceae bacterium KGMB03038	0.0	0.019921542659122167	0.022325275371530992	0.0	0.0	0.012235419735949304	0.0	0.01719322908298802	0.0	0.0	0.0	0.0	0.0018882702339866992	0.0	
1834196	Lachnoclostridium sp. YL32	0.0	0.033485925145841804	0.03566553483022482	0.020527615530397357	0.0	0.024014120343603663	0.02362043790239819	0.03022412121530906	0.0	0.0	0.0	0.020831544025325152	0.0026209443419982536	0.0	
208479	Enterocloster bolteae	0.0	0.010795393027823206	0.004243057513224286	0.0	0.0	0.022361183777233996	0.0005116559007787207	0.00945405813606541	0.0	0.0	0.0	0.0075658271441747344	0.006568892852050613	0.0	
831	Butyrivibrio fibrisolvens	0.0	0.014916330917572159	0.01757878991215072	0.013926597043615511	0.0	0.0	0.0009914685477807631	0.014428023646785151	0.0	0.0	0.0	0.0	0.0	0.0	
43305	Butyrivibrio proteoclasticus	0.0	0.01093900375569713	0.001819247944884753	0.00079163410854804	0.0	0.000779361697508411	0.0009349043255322184	0.006978129063311668	0.0	0.0008244846819052552	0.0	0.0	0.0007971021491067989	0.0	
2479767	Blautia sp. SC05B48	0.0	0.012097769526543248	0.045199697118006275	0.00327309301145297	0.0	0.0388190345887881	0.01434870025303575	0.008549129643294753	0.0	0.0	0.005286955529266191	0.011442376720969155	0.008874957586028777	0.027732986446510344	
33035	Blautia producta	0.0	0.006277467795922703	0.0182633370010511	0.012472831923877208	0.0	0.0007327839909434098	0.0028378922961667516	0.005825019181105253	0.0	0.0009628992339237625	0.0	0.0	0.0	0.0	
39488	Anaerobutyricum hallii	0.0	0.036062028835747675	0.016263125179457223	0.023642879467578287	0.007584544494651205	0.02118743123526394	0.008100801616433598	0.0254122692512948	0.0	0.0	0.030916379391840547	0.024443274595253237	0.030480473935424916	0.024239825460427338	
617123	Lachnoanaerobaculum umeaense	0.0	0.013506347971285377	0.0	0.0	0.0	0.0	0.0019371235435445484	0.01217552078876876	0.0	0.0	0.0	0.0	0.0	0.0	
2093857	Dysosmobacter welbionis	0.0	0.09376181434567271	0.09068381254811893	0.0649267909745381	0.06701768093199556	0.04827889094452147	0.045969628642779835	0.08336375330652314	0.0	0.028280602545616488	0.04171096037482708	0.040625581289571534	0.04695072466853523	0.04761392251031669	
2109688	Clostridiales bacterium CCNA10	0.0	0.06311688746581402	0.060074457400696876	0.0	0.0	0.04325436327203257	0.0	0.05213544327316412	0.0	0.0	0.04439576435947264	0.0476121691265305	0.04038111622805351	0.06098550523009759	
238834	Clostridium estertheticum	0.0	0.00827661132593484	0.0	0.0	0.0	0.0	0.0	0.007896570240978652	0.0	0.0	0.0	0.0	0.0	0.0	
39485	Lachnospira eligens	0.0	0.05758011589709769	0.08311978715941858	0.05110370091663034	0.046372681290546634	0.0770670760385904	0.0442466409891788	0.04832362433400458	0.0	0.015063864683904018	0.04764275340468807	0.08247701229520396	0.07356698620799766	0.030697286615396092	
1587	Lactobacillus helveticus	0.0	0.05169293569702927	0.002155461523798203	0.0	0.0	0.05087400727482372	0.015822409397486782	0.04129506757616499	0.0	0.0	0.0	0.0	0.0	0.0	
1341	Streptococcus ratti	0.0	0.02147663166433359	0.028960712114862466	0.03460252362930211	0.0	0.0	0.0	0.02122511725633503	0.0	0.0	0.0	0.0	0.0	0.0	
